,Product,Instant_Liking,q1_1_personal_opinion_of_this_Deodorant,q2_all_words,q3_1_strength_of_the_Deodorant,q4_1_artificial_chemical,q4_2_attractive,q4_3_bold,q4_4_boring,q4_5_casual,q4_6_cheap,q4_7_clean,q4_8_easy_to_wear,q4_9_elegant,typ
2097,Deodorant J,0,5,1,5,3,1,2,5,4,1,5,5,4,4.0
2098,Deodorant J,1,1,1,3,5,4,5,2,5,2,4,5,4,4.0
2099,Deodorant J,1,2,1,3,2,4,3,4,5,1,5,3,3,4.0
2100,Deodorant J,1,1,1,3,1,3,4,2,3,1,4,3,4,4.0
2101,Deodorant J,0,6,0,4,1,4,5,4,4,1,2,3,3,4.0
2102,Deodorant J,0,6,0,3,2,2,4,2,4,3,5,4,5,4.0
2103,Deodorant J,1,2,1,3,3,5,3,1,5,1,5,2,3,4.0
2104,Deodorant J,0,5,1,3,2,1,5,3,5,2,5,2,5,4.0
2105,Deodorant J,0,5,3,3,1,5,4,1,4,4,2,3,5,4.0
2106,Deodorant J,0,5,1,3,2,2,3,1,2,5,4,5,5,4.0
2107,Deodorant J,0,5,1,3,3,5,5,5,5,1,5,5,3,4.0
2108,Deodorant J,0,7,0,4,2,5,3,3,4,1,5,4,1,4.0
2109,Deodorant J,0,7,0,5,1,3,2,2,3,1,3,5,5,4.0
2110,Deodorant J,0,5,1,3,2,2,5,1,4,2,5,4,5,4.0
2111,Deodorant J,1,1,1,5,2,5,5,2,5,2,4,5,4,4.0
2112,Deodorant J,1,1,1,3,4,2,5,3,5,2,5,4,5,4.0
2113,Deodorant J,0,5,1,4,1,5,3,4,2,2,5,5,5,4.0
2114,Deodorant J,0,5,1,5,3,1,5,3,5,2,5,5,5,4.0
2115,Deodorant J,0,6,1,3,5,1,5,1,3,1,4,3,3,4.0
2116,Deodorant J,0,6,0,3,5,1,2,2,3,2,4,5,4,4.0
2117,Deodorant J,1,3,1,3,1,4,4,1,1,1,3,1,5,4.0
2118,Deodorant J,1,2,2,3,2,5,4,4,1,2,5,4,3,4.0
2119,Deodorant J,1,3,1,3,4,4,5,1,1,1,5,5,5,4.0
2120,Deodorant J,0,6,2,5,2,4,2,2,5,1,2,5,4,4.0
2121,Deodorant J,0,5,2,3,2,4,1,3,4,1,2,3,3,4.0
2122,Deodorant J,0,7,1,3,5,4,5,5,3,3,5,5,1,4.0
2123,Deodorant J,0,5,0,4,1,2,5,1,2,4,5,5,5,4.0
2124,Deodorant J,1,1,0,3,1,4,3,2,2,2,5,4,5,4.0
2125,Deodorant J,0,6,3,4,5,4,5,2,3,3,2,1,3,4.0
2126,Deodorant J,0,6,0,3,4,4,1,2,5,2,4,5,5,4.0
2127,Deodorant J,0,7,0,5,1,1,3,3,3,2,4,5,2,4.0
2128,Deodorant J,0,7,3,3,4,5,1,1,4,2,1,1,4,4.0
2129,Deodorant J,1,2,2,3,3,3,3,1,1,1,5,2,2,4.0
2130,Deodorant J,0,5,0,3,5,5,4,2,5,3,4,1,4,4.0
2131,Deodorant J,1,4,1,4,5,4,2,5,2,1,4,5,4,4.0
2132,Deodorant J,0,6,0,3,4,4,4,3,4,1,4,5,5,4.0
2133,Deodorant J,1,3,0,2,5,4,3,2,3,1,5,5,3,4.0
2134,Deodorant J,0,6,2,3,4,2,5,1,3,1,5,5,4,4.0
2135,Deodorant J,1,2,1,5,1,5,4,1,4,1,4,5,5,4.0
2136,Deodorant J,1,1,2,3,1,4,5,1,5,1,3,2,2,4.0
2137,Deodorant J,0,5,0,3,3,5,1,2,4,1,5,1,3,4.0
2138,Deodorant J,0,6,1,3,5,2,1,2,2,1,5,4,4,4.0
2139,Deodorant J,0,6,1,3,2,4,5,5,3,5,2,3,5,4.0
2140,Deodorant J,0,6,2,3,2,1,5,2,4,2,4,3,5,4.0
2141,Deodorant J,0,6,1,3,1,4,4,4,4,1,4,1,4,4.0
2142,Deodorant J,1,3,1,3,2,4,5,2,4,2,4,5,2,4.0
2143,Deodorant J,0,5,0,3,1,3,4,1,3,2,5,4,4,4.0
2144,Deodorant J,1,4,1,3,2,5,3,2,5,1,3,4,1,4.0
2145,Deodorant J,0,5,2,2,5,4,4,1,4,1,4,5,4,4.0
2146,Deodorant J,0,6,0,3,2,4,5,2,4,3,4,4,5,4.0
2147,Deodorant J,0,6,1,3,4,5,1,2,1,1,5,1,5,4.0
2148,Deodorant J,0,5,0,3,1,1,3,1,2,2,5,5,5,4.0
2149,Deodorant J,0,6,0,3,4,1,3,3,4,2,2,4,2,4.0
2150,Deodorant J,0,7,1,3,1,5,4,4,3,1,5,5,3,4.0
2151,Deodorant J,1,3,2,3,2,2,3,3,3,4,5,1,2,4.0
2152,Deodorant J,0,7,1,2,1,5,4,3,1,1,4,4,3,4.0
2153,Deodorant J,0,6,3,3,4,4,1,2,5,3,5,3,5,4.0
2154,Deodorant J,1,2,0,3,3,5,1,1,3,5,4,5,5,4.0
2155,Deodorant J,0,6,0,3,2,1,4,2,2,3,2,5,3,4.0
2156,Deodorant J,1,1,0,3,1,2,3,1,5,4,5,5,2,4.0
2157,Deodorant J,0,6,0,3,4,3,5,1,4,2,4,4,5,4.0
2158,Deodorant J,0,5,1,3,1,4,4,1,3,3,4,2,4,4.0
2159,Deodorant J,0,6,2,4,1,5,2,5,4,5,1,2,3,4.0
2160,Deodorant J,0,5,0,2,1,5,5,1,4,2,5,3,3,4.0
2161,Deodorant J,1,4,0,3,2,5,2,1,4,5,5,4,3,4.0
2162,Deodorant J,0,5,0,3,5,3,3,3,3,2,5,4,5,4.0
2163,Deodorant J,0,7,1,3,5,5,3,1,5,2,1,4,5,4.0
2164,Deodorant J,0,6,1,3,1,4,1,5,3,1,3,2,3,4.0
2165,Deodorant J,0,5,2,3,1,1,3,2,3,4,3,3,3,4.0
2166,Deodorant J,0,6,2,3,5,4,4,2,5,1,5,5,5,4.0
2167,Deodorant J,0,6,1,3,2,3,4,1,4,5,3,2,5,4.0
2168,Deodorant J,0,6,1,3,3,3,5,3,5,1,1,4,5,4.0
2169,Deodorant J,0,7,2,4,5,3,4,5,3,3,3,1,5,4.0
2170,Deodorant J,0,5,1,3,5,5,2,2,5,3,4,5,3,4.0
2171,Deodorant J,0,7,0,4,4,4,4,1,1,2,4,5,5,4.0
2172,Deodorant J,0,5,1,4,5,1,3,1,4,2,4,3,2,4.0
2173,Deodorant J,0,6,2,3,3,5,5,1,3,1,4,4,4,4.0
2174,Deodorant J,0,6,0,3,5,3,3,2,5,2,5,4,4,4.0
2175,Deodorant J,0,6,2,3,3,1,5,2,4,4,2,5,5,4.0
2176,Deodorant J,0,6,2,3,4,3,2,2,2,2,5,3,4,4.0
2177,Deodorant J,0,6,2,4,1,4,5,2,3,1,3,5,1,4.0
2178,Deodorant J,1,4,0,5,5,2,2,3,4,2,4,5,5,4.0
2179,Deodorant J,0,7,1,5,2,3,5,1,4,2,4,3,5,4.0
2180,Deodorant J,0,6,0,4,4,5,5,1,3,2,5,5,3,4.0
2181,Deodorant J,1,3,1,3,1,4,5,5,2,1,3,4,4,4.0
2182,Deodorant J,1,4,1,4,3,4,5,2,3,3,2,2,5,4.0
2183,Deodorant J,0,5,4,5,5,5,4,1,4,2,4,4,2,4.0
2184,Deodorant J,0,5,2,4,5,4,5,2,4,2,2,4,2,4.0
2185,Deodorant J,0,5,0,3,1,4,4,2,5,1,5,3,4,4.0
2186,Deodorant J,0,6,2,3,1,4,4,3,4,4,4,5,4,4.0
2187,Deodorant J,0,6,2,5,3,5,3,1,5,2,5,5,4,4.0
2188,Deodorant J,0,5,1,4,3,5,4,1,1,1,5,4,3,4.0
2189,Deodorant J,0,7,0,3,1,3,2,2,5,3,4,4,5,4.0
2190,Deodorant J,0,6,1,4,4,4,2,4,4,1,5,4,2,4.0
2191,Deodorant J,1,2,1,4,1,5,1,3,5,2,4,2,5,4.0
2192,Deodorant J,0,5,1,4,1,5,1,2,4,3,3,4,1,4.0
2193,Deodorant J,1,4,1,3,2,4,4,5,4,5,2,3,3,4.0
2194,Deodorant J,0,5,1,3,1,5,4,5,3,2,4,4,3,4.0
2195,Deodorant J,0,6,1,3,2,4,5,1,5,2,5,5,4,4.0
2196,Deodorant J,0,5,1,4,1,3,4,1,5,2,4,4,5,4.0
2197,Deodorant J,1,3,0,4,2,4,2,5,2,1,4,4,5,4.0
2198,Deodorant J,1,2,0,3,5,3,3,1,3,3,5,5,2,4.0
2199,Deodorant J,0,5,1,4,5,4,3,2,5,1,5,1,4,4.0
2200,Deodorant J,1,4,2,5,5,3,5,1,4,5,4,1,5,4.0
2201,Deodorant J,0,6,2,3,3,3,5,1,4,4,3,3,3,4.0
2202,Deodorant J,0,6,2,1,5,5,5,5,3,2,3,5,4,4.0
2203,Deodorant J,0,6,0,3,2,4,5,5,5,1,5,5,2,4.0
2204,Deodorant J,0,5,3,3,2,3,5,4,4,4,5,2,5,4.0
2205,Deodorant J,0,5,1,4,1,4,5,3,3,1,3,3,2,4.0
2206,Deodorant J,0,5,0,4,1,4,5,2,1,1,3,4,3,4.0
2207,Deodorant J,0,5,2,3,1,5,4,1,2,1,4,4,1,4.0
2208,Deodorant J,1,4,1,3,2,5,3,3,5,2,4,4,1,4.0
2209,Deodorant J,0,6,1,3,2,4,1,1,5,1,5,2,5,4.0
2210,Deodorant J,1,3,1,3,1,2,2,3,1,1,4,5,3,4.0
2211,Deodorant J,0,5,2,3,2,1,4,2,4,1,3,5,5,4.0
2212,Deodorant J,0,7,1,5,2,2,4,4,4,1,4,5,3,4.0
2213,Deodorant J,0,5,1,3,1,5,4,3,3,1,4,3,4,4.0
2214,Deodorant J,0,7,1,3,4,5,4,2,4,3,3,4,5,4.0
2215,Deodorant J,0,7,1,3,1,5,4,2,3,4,5,2,5,4.0
2216,Deodorant J,0,6,1,3,1,5,1,1,5,1,1,5,5,4.0
2217,Deodorant J,0,5,2,3,2,5,5,1,5,2,4,5,5,4.0
2218,Deodorant J,1,1,1,5,2,3,5,2,3,2,4,4,4,4.0
2219,Deodorant J,1,4,0,5,5,4,4,1,1,4,1,4,5,4.0
2220,Deodorant J,0,6,1,4,3,1,5,1,3,1,4,5,3,4.0
2221,Deodorant J,0,5,1,3,5,5,4,5,4,1,4,5,4,4.0
2222,Deodorant J,0,6,3,3,3,4,2,1,2,3,5,5,4,4.0
2223,Deodorant J,0,6,0,5,1,4,4,4,4,2,5,5,3,4.0
2224,Deodorant J,0,5,1,3,1,1,5,2,5,4,4,5,4,4.0
2225,Deodorant J,0,7,1,3,4,5,4,2,2,1,2,3,5,4.0
2226,Deodorant J,0,5,2,4,4,4,4,1,1,2,3,4,2,4.0
2227,Deodorant J,0,6,1,3,1,4,4,1,2,5,5,1,3,4.0
2228,Deodorant J,0,5,2,3,3,2,4,2,4,2,5,4,5,4.0
2229,Deodorant J,1,4,0,1,1,4,3,2,5,2,3,1,5,4.0
2230,Deodorant J,0,6,1,3,5,1,4,1,2,4,5,5,2,4.0
2231,Deodorant J,1,4,0,3,4,2,3,1,3,1,5,1,3,4.0
2232,Deodorant J,0,5,0,2,1,4,4,1,2,2,5,5,1,4.0
2233,Deodorant J,0,6,1,3,1,3,5,1,3,2,5,5,4,4.0
2234,Deodorant J,0,6,0,3,5,1,1,5,5,4,4,4,4,4.0
2235,Deodorant J,0,7,2,4,5,5,4,1,4,3,4,4,3,4.0
2236,Deodorant J,1,4,2,2,3,4,4,3,5,1,5,4,4,4.0
2237,Deodorant J,0,6,0,3,3,5,5,2,5,3,5,4,4,4.0
2238,Deodorant J,0,6,2,3,2,3,4,5,2,2,4,5,5,4.0
2239,Deodorant J,0,5,2,3,3,4,4,3,2,1,4,5,4,4.0
2240,Deodorant J,0,6,0,3,2,4,2,3,5,2,2,4,5,4.0
2241,Deodorant J,0,5,1,5,2,4,3,3,5,5,3,5,4,4.0
2242,Deodorant J,0,7,1,4,3,4,5,1,4,5,2,5,5,4.0
2243,Deodorant J,0,6,0,3,3,3,5,2,4,2,5,2,2,4.0
2244,Deodorant J,0,7,1,3,2,4,1,3,5,2,5,2,4,4.0
2245,Deodorant J,1,4,1,4,4,5,5,1,5,2,3,5,4,4.0
2246,Deodorant J,0,5,0,3,4,4,4,1,1,1,1,4,3,4.0
2247,Deodorant J,0,6,2,3,5,3,2,2,3,2,4,5,4,4.0
2248,Deodorant J,0,5,1,3,1,4,3,2,5,2,5,5,3,4.0
2249,Deodorant J,0,5,0,2,5,4,5,2,1,1,5,5,3,4.0
2250,Deodorant J,0,6,0,3,3,4,4,1,2,2,3,5,4,4.0
2251,Deodorant J,0,6,2,3,4,5,4,4,1,3,4,3,5,4.0
2252,Deodorant J,0,6,0,2,5,4,2,1,4,3,3,5,4,4.0
2253,Deodorant J,0,7,0,3,3,5,3,3,3,1,4,1,5,4.0
2254,Deodorant J,1,2,2,5,4,1,5,2,5,2,4,4,5,4.0
2255,Deodorant J,0,7,2,3,1,4,5,5,3,2,4,3,3,4.0
2256,Deodorant J,0,5,2,3,3,4,5,4,4,1,1,5,2,4.0
2257,Deodorant J,0,5,2,3,3,3,3,3,5,4,3,4,3,4.0
2258,Deodorant J,0,5,1,3,5,5,4,1,4,2,3,3,2,4.0
2259,Deodorant J,0,5,1,3,5,1,5,2,5,2,4,4,3,4.0
2260,Deodorant J,0,6,1,3,4,5,1,2,5,4,3,3,5,4.0
2261,Deodorant J,0,5,1,4,5,5,3,1,2,2,5,4,3,4.0
2262,Deodorant J,0,5,0,5,1,5,4,1,2,2,5,1,4,4.0
2263,Deodorant J,0,5,0,3,4,1,5,3,5,5,4,5,5,4.0
2264,Deodorant J,1,2,0,3,3,4,4,1,5,3,4,2,4,4.0
2265,Deodorant J,0,5,1,3,3,1,4,1,3,3,4,4,5,4.0
2266,Deodorant J,0,7,2,3,2,5,4,2,5,2,4,5,5,4.0
2267,Deodorant J,1,4,2,3,5,5,4,1,4,1,5,4,4,4.0
2268,Deodorant J,0,5,2,3,1,4,2,1,4,2,1,5,5,4.0
2269,Deodorant J,1,1,0,4,1,4,4,2,5,4,3,4,3,4.0
2270,Deodorant J,1,2,0,2,5,5,5,3,4,2,3,4,1,4.0
2271,Deodorant J,0,5,4,4,5,1,3,2,5,2,4,4,4,4.0
2272,Deodorant J,0,7,2,3,4,2,4,1,3,1,5,4,1,4.0
2273,Deodorant J,0,5,1,3,1,5,4,3,5,5,3,4,2,4.0
2274,Deodorant J,0,7,0,3,2,1,4,1,4,1,4,1,4,4.0
2275,Deodorant J,0,6,1,3,2,1,4,2,4,2,5,2,3,4.0
2276,Deodorant J,0,5,0,4,5,2,2,3,5,1,2,2,5,4.0
2277,Deodorant J,1,4,1,3,2,5,3,3,3,4,4,4,4,4.0
2278,Deodorant J,0,6,1,4,1,4,1,2,4,5,4,2,5,4.0
2279,Deodorant J,0,6,0,3,3,5,3,5,4,1,5,4,5,4.0
2280,Deodorant J,1,4,2,3,3,5,1,1,5,2,4,4,2,4.0
2281,Deodorant J,0,5,1,3,4,3,2,1,1,1,2,5,3,4.0
2282,Deodorant J,0,7,4,3,5,4,3,2,4,4,5,3,5,4.0
2283,Deodorant J,0,5,2,3,1,5,3,3,5,1,5,1,3,4.0
2284,Deodorant J,1,4,0,5,1,4,2,2,2,3,5,5,5,4.0
2285,Deodorant J,0,5,0,2,3,5,3,4,2,4,5,4,4,4.0
2286,Deodorant J,0,6,2,4,1,5,4,1,1,3,4,4,3,4.0
2287,Deodorant J,1,2,0,5,4,4,4,2,3,1,5,2,4,4.0
2288,Deodorant J,0,5,0,3,1,4,4,3,3,4,5,2,5,4.0
2289,Deodorant J,0,6,0,3,1,1,1,2,3,4,5,4,5,4.0
2290,Deodorant J,1,4,1,4,1,4,5,2,5,1,2,4,4,4.0
2291,Deodorant J,0,5,1,4,1,4,5,5,3,2,4,2,4,4.0
2292,Deodorant J,0,5,2,3,3,4,2,1,1,2,5,3,1,4.0
2293,Deodorant J,0,7,0,3,1,1,4,3,1,1,4,5,5,4.0
2294,Deodorant J,0,5,0,4,3,5,4,5,1,1,2,4,1,4.0
2295,Deodorant J,0,7,1,5,5,2,3,1,4,1,2,5,5,4.0
2296,Deodorant J,1,4,1,3,2,5,5,3,3,1,3,1,3,4.0
2297,Deodorant J,0,6,1,4,1,4,3,4,5,1,1,5,5,4.0
2298,Deodorant J,1,4,2,3,4,3,2,2,4,5,5,5,3,4.0
2299,Deodorant J,0,5,2,3,3,4,2,2,2,3,5,4,3,4.0
2300,Deodorant J,0,6,1,3,2,3,3,3,4,3,1,4,4,4.0
2301,Deodorant J,0,5,1,3,4,2,4,2,5,4,2,5,2,4.0
2302,Deodorant J,0,5,1,3,4,5,3,1,5,4,4,2,3,4.0
2303,Deodorant J,0,6,1,3,4,5,4,2,3,3,1,3,4,4.0
2304,Deodorant J,1,3,0,3,5,4,5,1,3,1,5,3,4,4.0
2305,Deodorant J,0,7,2,3,3,1,1,5,5,4,4,5,1,4.0
2306,Deodorant J,1,4,2,4,3,2,3,5,4,1,4,4,5,4.0
2307,Deodorant J,1,4,0,4,4,5,1,1,4,2,5,5,5,4.0
2308,Deodorant J,0,6,1,3,4,4,5,1,5,2,1,5,4,4.0
2309,Deodorant J,0,5,2,3,5,4,3,2,5,1,5,4,3,4.0
2310,Deodorant J,0,5,2,4,1,2,5,3,3,1,4,2,2,4.0
2311,Deodorant J,0,6,0,4,4,5,5,1,4,1,4,4,3,4.0
2312,Deodorant J,0,7,1,2,1,4,1,1,2,4,3,1,1,4.0
2313,Deodorant J,0,7,0,3,2,5,1,3,2,3,4,4,5,4.0
2314,Deodorant J,1,1,1,3,1,5,2,1,4,2,5,4,4,4.0
2315,Deodorant J,0,5,0,3,4,1,2,1,2,1,1,5,3,4.0
2316,Deodorant J,1,1,0,3,4,4,4,1,5,1,3,3,4,4.0
2317,Deodorant J,0,5,0,3,1,4,2,5,4,5,4,3,4,4.0
2318,Deodorant J,0,5,1,3,1,1,5,2,3,4,3,1,5,4.0
2319,Deodorant J,0,5,1,4,3,1,5,3,3,1,5,4,4,4.0
2320,Deodorant J,0,6,0,3,4,4,5,2,4,5,4,5,4,4.0
2321,Deodorant J,0,5,2,3,3,5,2,3,5,1,5,3,4,4.0
2322,Deodorant J,1,3,0,3,2,5,3,1,4,3,3,5,3,4.0
2323,Deodorant J,0,5,2,4,5,3,2,1,5,2,5,4,5,4.0
2324,Deodorant J,0,6,0,4,4,5,4,1,4,4,3,4,1,4.0
2325,Deodorant J,0,7,0,4,2,4,5,1,3,4,3,2,5,4.0
2326,Deodorant J,0,6,1,3,4,5,4,1,4,1,5,2,5,4.0
2327,Deodorant J,0,6,2,3,1,4,1,1,4,1,2,4,3,4.0
2328,Deodorant J,0,6,2,3,3,5,5,3,3,4,5,1,1,4.0
2329,Deodorant J,1,4,1,3,5,5,3,5,5,5,3,3,5,4.0
2330,Deodorant J,0,6,1,3,2,1,2,5,4,1,3,3,1,4.0
2331,Deodorant J,0,5,3,3,1,1,2,1,2,2,5,2,4,4.0
2332,Deodorant J,1,2,0,3,1,3,4,4,5,3,3,3,4,4.0
2333,Deodorant J,0,6,2,5,2,5,4,3,4,1,4,5,5,4.0
2334,Deodorant J,0,6,1,4,2,4,5,3,2,1,5,1,3,4.0
2335,Deodorant J,0,5,3,2,4,3,5,1,5,1,4,4,2,4.0
2336,Deodorant J,1,4,2,3,3,3,5,2,3,1,2,4,1,4.0
2337,Deodorant J,0,7,2,3,2,4,5,1,4,2,5,5,5,4.0
2338,Deodorant J,1,4,0,1,2,1,3,2,4,5,2,3,5,4.0
2339,Deodorant J,0,7,1,3,3,2,3,2,3,4,3,4,4,4.0
2340,Deodorant J,1,1,0,3,3,3,1,1,4,1,5,5,5,4.0
2341,Deodorant J,0,6,1,3,4,5,5,2,2,4,4,5,3,4.0
2342,Deodorant J,1,4,2,2,2,5,4,2,5,3,4,4,4,4.0
2343,Deodorant J,1,4,1,2,1,1,4,4,1,3,5,5,5,4.0
2344,Deodorant J,0,7,1,3,1,5,5,1,2,3,2,2,3,4.0
2345,Deodorant J,0,6,2,3,3,4,3,5,1,2,5,4,1,4.0
2346,Deodorant J,0,5,0,3,1,5,5,2,3,2,5,4,5,4.0
2347,Deodorant J,0,6,3,3,4,1,4,1,3,1,5,4,1,4.0
2348,Deodorant J,0,5,0,3,2,4,5,2,5,3,5,4,5,4.0
2349,Deodorant J,0,6,0,3,5,3,4,1,4,3,5,4,5,4.0
2350,Deodorant J,1,3,3,3,4,5,5,3,5,2,2,5,3,4.0
2351,Deodorant J,0,5,1,3,1,5,3,2,2,2,2,5,4,4.0
2352,Deodorant J,0,6,1,4,2,3,4,2,5,2,4,5,4,4.0
2353,Deodorant J,0,7,2,5,1,5,4,2,4,3,2,5,3,4.0
2354,Deodorant J,0,5,2,3,3,5,5,5,5,5,4,2,4,4.0
2355,Deodorant J,0,5,4,3,1,3,4,1,5,1,5,4,5,4.0
2356,Deodorant J,0,6,0,5,5,4,5,2,5,4,4,4,2,4.0
2357,Deodorant J,0,6,2,3,2,5,1,2,4,2,4,5,3,4.0
2358,Deodorant J,1,3,1,3,1,2,4,2,3,3,5,5,4,4.0
2359,Deodorant J,0,5,0,3,4,4,4,3,5,1,4,4,5,4.0
2360,Deodorant J,0,7,0,5,3,4,3,3,5,3,4,4,5,4.0
2361,Deodorant J,0,7,1,3,2,2,4,2,2,2,5,3,5,4.0
2362,Deodorant J,0,5,0,3,1,4,5,2,4,5,3,4,4,4.0
2363,Deodorant J,0,5,1,3,2,5,3,4,5,2,5,2,4,4.0
2364,Deodorant J,1,3,0,3,1,4,3,3,3,4,3,4,4,4.0
2365,Deodorant J,0,7,0,5,3,5,5,1,2,2,3,3,4,4.0
2366,Deodorant J,1,3,2,3,1,4,4,1,1,4,5,4,5,4.0
2367,Deodorant J,0,6,0,3,3,4,5,3,5,1,5,5,4,4.0
2368,Deodorant J,0,5,2,3,1,3,3,4,5,5,2,2,4,4.0
2369,Deodorant J,0,6,1,3,3,5,4,5,2,3,5,5,2,4.0
2370,Deodorant J,0,5,2,3,3,5,3,1,5,1,3,5,4,4.0
2371,Deodorant J,0,5,2,3,1,3,2,2,5,1,5,4,4,4.0
2372,Deodorant J,1,3,2,3,4,3,5,4,5,1,1,4,4,4.0
2373,Deodorant J,0,5,2,3,4,5,4,3,2,3,5,4,3,4.0
2374,Deodorant J,0,6,1,4,3,3,1,1,1,1,2,1,5,4.0
2375,Deodorant J,0,5,1,3,3,4,3,4,4,5,4,5,4,4.0
2376,Deodorant J,1,3,1,4,3,5,4,2,2,4,3,5,2,4.0
2377,Deodorant J,1,2,1,3,3,3,3,4,1,1,5,5,5,4.0
2378,Deodorant J,0,5,1,4,1,5,4,2,3,1,2,3,3,4.0
2379,Deodorant J,1,4,1,4,2,5,1,4,3,1,1,4,1,4.0
2380,Deodorant J,1,4,0,4,2,3,2,2,3,4,4,5,4,4.0
2381,Deodorant J,1,3,0,3,2,1,3,2,3,1,5,5,5,4.0
2382,Deodorant J,0,5,1,3,1,4,4,1,5,2,5,5,5,4.0
2383,Deodorant J,1,4,0,3,1,1,3,2,5,2,4,5,3,4.0
2384,Deodorant J,0,6,2,3,2,4,1,3,3,1,4,5,5,4.0
2385,Deodorant J,0,5,2,3,1,4,4,4,5,4,5,5,3,4.0
2386,Deodorant J,1,4,1,5,1,3,4,4,4,3,4,2,5,4.0
2387,Deodorant J,0,6,0,3,3,4,4,1,5,5,4,5,2,4.0
2388,Deodorant J,1,1,3,3,2,5,5,1,4,2,3,5,5,4.0
2389,Deodorant J,1,1,2,3,5,3,4,3,4,4,4,4,2,4.0
2390,Deodorant J,0,5,3,5,3,4,3,2,1,3,5,5,4,4.0
2391,Deodorant J,1,1,1,4,3,2,5,3,3,2,4,4,3,4.0
2392,Deodorant J,0,6,1,3,2,4,4,4,1,4,5,5,3,4.0
2393,Deodorant J,0,6,3,3,1,4,5,2,3,2,4,4,5,4.0
2394,Deodorant J,0,6,0,5,2,5,1,1,4,5,4,3,1,4.0
2395,Deodorant J,0,5,1,4,4,5,3,3,2,2,5,4,3,4.0
2396,Deodorant J,0,7,0,3,4,4,4,2,4,1,1,4,5,4.0
2397,Deodorant J,0,6,1,3,1,5,5,2,3,1,2,3,3,4.0
2398,Deodorant J,0,5,1,3,3,5,5,1,2,3,5,3,5,4.0
2399,Deodorant J,0,6,1,3,5,5,3,2,5,3,5,4,4,4.0
2400,Deodorant J,0,6,1,3,4,2,3,1,2,4,5,3,4,4.0
2401,Deodorant J,1,4,1,3,1,4,4,1,4,2,1,4,3,4.0
2402,Deodorant J,0,7,1,3,1,5,2,1,3,2,4,3,4,4.0
2403,Deodorant J,0,5,1,4,2,1,3,1,2,2,5,3,4,4.0
2404,Deodorant J,0,6,2,4,4,5,1,1,5,2,5,3,3,4.0
2405,Deodorant J,0,6,1,3,1,1,4,2,4,1,4,4,4,4.0
2406,Deodorant J,1,4,1,5,1,3,3,2,5,2,5,3,3,4.0
2407,Deodorant J,1,3,1,3,4,5,5,3,5,3,4,4,3,4.0
2408,Deodorant J,0,6,2,4,3,2,3,1,5,2,3,4,3,4.0
2409,Deodorant J,0,5,2,3,2,4,4,3,1,1,3,2,5,4.0
2410,Deodorant J,1,1,1,3,1,4,2,1,4,1,4,2,4,4.0
2411,Deodorant J,0,6,2,3,5,4,2,2,3,1,4,4,5,4.0
2412,Deodorant J,1,4,0,5,3,4,5,3,2,1,5,5,5,4.0
2413,Deodorant J,0,5,0,3,1,5,5,2,2,2,5,5,2,4.0
2414,Deodorant J,0,6,1,4,2,4,3,2,4,2,4,4,4,4.0
2415,Deodorant J,0,6,2,3,4,4,5,4,2,2,5,5,4,4.0
2416,Deodorant J,1,1,1,3,2,4,1,1,3,3,4,5,3,4.0
2417,Deodorant J,0,6,1,3,1,3,4,5,5,1,4,4,4,4.0
2418,Deodorant J,0,6,0,5,1,4,4,4,1,1,1,5,5,4.0
2419,Deodorant J,0,6,1,4,1,2,4,1,5,1,4,3,4,4.0
2420,Deodorant J,0,6,1,3,1,4,2,2,5,1,3,3,3,4.0
2421,Deodorant J,0,5,0,3,1,5,4,5,1,1,4,5,4,4.0
2422,Deodorant J,1,3,2,3,2,3,4,2,4,1,5,4,2,4.0
2423,Deodorant J,1,4,1,4,2,4,5,1,1,1,4,4,2,4.0
2424,Deodorant J,1,3,0,3,1,4,3,1,2,3,1,5,3,4.0
2425,Deodorant J,0,6,0,4,5,4,5,1,2,4,5,5,2,4.0
2426,Deodorant J,0,6,3,3,4,4,5,1,2,1,5,4,4,4.0
2427,Deodorant J,0,7,1,3,3,5,2,2,2,4,4,5,1,4.0
2428,Deodorant J,0,7,2,3,1,2,4,4,1,1,5,3,5,4.0
2429,Deodorant J,0,6,2,4,1,3,5,5,2,2,4,4,3,4.0
2430,Deodorant J,0,5,0,4,2,4,3,1,4,2,4,5,4,4.0
2431,Deodorant J,0,6,0,4,3,5,5,2,5,1,5,4,4,4.0
2432,Deodorant J,0,6,0,3,2,4,5,1,5,5,5,4,1,4.0
2433,Deodorant J,1,3,1,3,5,1,4,1,2,2,4,5,4,4.0
2434,Deodorant J,0,6,1,3,1,3,3,2,4,2,3,3,4,4.0
2435,Deodorant J,0,6,1,4,2,2,1,4,3,1,4,4,1,4.0
2436,Deodorant J,0,5,0,3,1,3,5,4,4,5,2,5,2,4.0
2437,Deodorant J,1,4,3,4,3,5,2,2,5,1,4,3,4,4.0
2438,Deodorant J,1,1,0,3,3,1,2,3,4,1,3,3,4,4.0
2439,Deodorant J,0,5,0,3,2,1,2,1,3,2,5,5,4,4.0
2440,Deodorant J,1,4,1,5,5,5,3,1,3,3,5,2,1,4.0
2441,Deodorant J,1,4,1,3,3,1,3,1,2,4,4,5,3,4.0
2442,Deodorant J,0,6,3,4,2,5,4,1,4,1,5,3,1,4.0
